-2.2572086	2.2280302	-2.265323	-2.274883	2.1829033	2.2547667	-2.226396	2.302307	2.2417676	2.2795837	2.2676003	-2.207276	-2.2621102	2.2133098	-2.2788913	2.1991591
-1.7120616	1.7366108	-1.7068182	-1.7637631	1.743658	1.7671757	-1.7682031	1.7026674	1.7568271	1.7369001	1.742666	-1.7037463	-1.7270062	1.76433	-1.7123771	1.7213459
-1.88447	1.8776397	-1.8186938	-1.8525667	1.801808	1.8429303	-1.8372289	1.9039055	1.8889885	1.9067785	1.9213191	-1.8230948	-1.8568081	1.8961248	-1.8759882	1.8746874
-2.816188	2.8513377	-2.8912406	-2.879591	2.833622	2.8653703	-2.8299913	2.8899071	2.8765242	2.846378	2.8090565	-2.8825297	-2.8739076	2.81061	-2.80859	2.8948479
1.0891943	-1.1065055	1.0710909	1.083065	-1.0863842	-1.0591418	1.1106324	-1.0445812	-1.0544786	-1.0610275	-1.080567	1.1126136	1.0995452	-1.1072121	1.0664065	-1.1054878
2.0199494	-2.0622497	2.0265412	2.025755	-2.0532424	-2.0113676	2.0246859	-2.041796	-2.0972912	-2.082362	-2.0650887	2.0116687	2.0736377	-2.0386534	2.006481	-2.0453534
-2.4290297	2.4095516	-2.4450233	-2.4773836	2.4211755	2.4691565	-2.4366982	2.461364	2.4471934	2.4979477	2.4422178	-2.5171418	-2.5118093	2.4269807	-2.5036387	2.423234
-1.9348058	1.9688826	-1.958191	-1.972184	1.9932739	2.0055788	-1.9848948	2.0058827	1.9665855	1.9373357	1.9280308	-1.9709179	-2.009637	2.0209806	-1.9608341	1.9256009
-2.0038202	2.0011308	-1.9924158	-2.063304	2.0392568	1.9783311	-2.0101202	2.0337746	2.0616665	2.0422864	2.0110936	-2.031382	-2.0187018	2.0199106	-2.0574152	2.0616007
-2.5017798	2.5789967	-2.5739183	-2.539661	2.554038	2.5190785	-2.5655746	2.5528455	2.545211	2.5796838	2.5220084	-2.5170822	-2.5578737	2.570407	-2.5126731	2.5655694
-1.0227907	1.0144608	-1.0191692	-1.0148543	0.9167394	0.97982484	-0.9599562	1.0119301	1.0250392	1.008232	1.0174588	-0.96280867	-0.9492634	1.0152291	-0.94019014	0.96118385
-2.6624217	2.612811	-2.6235225	-2.587774	2.6310623	2.6054988	-2.645695	2.635284	2.5769153	2.6131897	2.641605	-2.5937474	-2.643459	2.6263082	-2.6057916	2.5983267
-2.8150759	2.8040414	-2.8908246	-2.8178945	2.837053	2.8264182	-2.887149	2.87515	2.8181653	2.8294196	2.8536756	-2.8344538	-2.8302658	2.8710344	-2.8939312	2.820709
-2.8017015	2.7926998	-2.8316584	-2.7832828	2.7707593	2.7985632	-2.815114	2.8393312	2.8591821	2.8397167	2.801319	-2.8216124	-2.8233693	2.8499706	-2.8379962	2.8307655
-2.6135898	2.5855548	-2.5759397	-2.5276182	2.5528102	2.6077383	-2.6237285	2.5856493	2.6272316	2.5954127	2.559212	-2.5367563	-2.614933	2.5667286	-2.5255466	2.5605721
-0.26831198	0.20891523	-0.21199262	-0.26335135	0.27285078	0.26782066	-0.23309797	0.26847246	0.2677034	0.28045788	0.25415954	-0.30531153	-0.26017272	0.26857948	-0.26807323	0.28712115
-2.3657684	2.2971053	-2.3130913	-2.3271818	2.3314893	2.3407745	-2.3940165	2.3690715	2.3930988	2.3122637	2.3822632	-2.2988446	-2.402419	2.3404658	-2.3823838	2.3526685
-2.8432808	2.7321756	-2.755476	-2.778188	2.7590113	2.7852278	-2.833083	2.7784722	2.7717881	2.7857332	2.8074007	-2.7550871	-2.8243144	2.7487137	-2.7649574	2.7626915
-2.176573	2.2197235	-2.1478508	-2.1476758	2.1562095	2.1859362	-2.1690776	2.239862	2.190427	2.1946945	2.2390788	-2.2235403	-2.19186	2.2130516	-2.202073	2.203305
-2.4634838	2.3612928	-2.3870068	-2.4419854	2.4374568	2.4503193	-2.3974867	2.4311004	2.4036958	2.428936	2.4325361	-2.4266744	-2.421244	2.409953	-2.413465	2.4530087
-2.037131	1.972589	-1.9846578	-1.9996798	2.0326633	1.9911449	-1.9940195	2.0441043	2.0474102	2.026604	2.03834	-1.9721845	-2.0341582	1.9756012	-2.0245728	2.020422
-2.612899	2.5765836	-2.6326458	-2.665549	2.5621326	2.6044285	-2.60451	2.6220527	2.5972068	2.633701	2.631265	-2.6218984	-2.6663296	2.5829518	-2.6584334	2.636045
-2.4329686	2.388679	-2.4031878	-2.4207118	2.39407	2.4122553	-2.4690826	2.3934572	2.4560268	2.429731	2.3920085	-2.3876536	-2.4305904	2.4591663	-2.477435	2.4088666
-1.5670127	1.5805241	-1.5378133	-1.5954748	1.5034556	1.5380318	-1.529862	1.6158633	1.577681	1.5741154	1.6153967	-1.5906622	-1.5513439	1.5520378	-1.5750409	1.5208861
-2.2345614	2.1666665	-2.242387	-2.1912732	2.1732728	2.233897	-2.2458549	2.19031	2.2676523	2.2516918	2.1893427	-2.223253	-2.261693	2.2263303	-2.1680348	2.2410774
-2.4121435	2.4330328	-2.4357367	-2.4459722	2.473048	2.4267287	-2.491203	2.456538	2.480667	2.4212213	2.4576674	-2.4916623	-2.4680154	2.502843	-2.4238348	2.4994447
-2.2960935	2.2342682	-2.2785993	-2.2873595	2.2093961	2.2960994	-2.292103	2.2377799	2.2716362	2.2581046	2.2455986	-2.2079816	-2.2836351	2.2383587	-2.2348368	2.2595608
-1.5413477	1.4939672	-1.5408654	-1.5165875	1.4967414	1.5182674	-1.5502778	1.5433952	1.5648466	1.5943627	1.5090991	-1.5793666	-1.5808667	1.5907084	-1.5483128	1.5274856
-2.4509618	2.405067	-2.4555228	-2.4126697	2.4355624	2.4455042	-2.4769175	2.4247017	2.5004418	2.4431465	2.4155686	-2.4670837	-2.4786985	2.446423	-2.4841528	2.4866033
-2.5596402	2.51919	-2.4815514	-2.490908	2.5076697	2.4985037	-2.544129	2.5569277	2.4980485	2.5007355	2.5025916	-2.4879727	-2.5318122	2.5504615	-2.5445206	2.4958034
-2.6579335	2.6833866	-2.6970036	-2.6928782	2.639808	2.705316	-2.6528535	2.6717875	2.7058809	2.7212086	2.6733603	-2.6540318	-2.6481674	2.6858923	-2.669815	2.6280963
-2.4858513	2.5207872	-2.557704	-2.5459468	2.4744246	2.55012	-2.5211802	2.5370383	2.4815786	2.4779515	2.5031664	-2.516699	-2.5333936	2.4644856	-2.5413878	2.4705837
-2.1382914	2.034499	-2.1032627	-2.1467414	2.0976615	2.1463728	-2.1103513	2.1252508	2.136806	2.072474	2.0643692	-2.1491284	-2.0724084	2.0926616	-2.0815187	2.0631137
-2.4113975	2.387227	-2.4307835	-2.3638835	2.3936129	2.3577232	-2.394629	2.4129908	2.3900223	2.4263906	2.4443922	-2.454	-2.377118	2.420686	-2.385448	2.3881643
-2.4958243	2.457929	-2.4938605	-2.50847	2.4219358	2.4759014	-2.5120108	2.4495573	2.4676297	2.453055	2.5150418	-2.4536371	-2.511061	2.4710095	-2.5119853	2.5148108
0.047652148	-0.04792941	0.024387076	0.005347209	-0.050271407	-0.0037334105	0.033491578	-0.09312958	-0.014419151	-0.0072590443	-0.013845451	0.08031903	0.09171915	-0.09477987	0.015622218	-0.03487685
0.26140252	-0.33094108	0.2911305	0.25083348	-0.28989008	-0.30811137	0.30256984	-0.3073385	-0.29199058	-0.33923307	-0.34466517	0.31678107	0.3178928	-0.32086092	0.33580092	-0.35019788
-2.2497938	2.2242303	-2.2309923	-2.2058237	2.1727922	2.1810417	-2.1905875	2.2622645	2.2632525	2.1857622	2.2243466	-2.2217739	-2.2176425	2.1591086	-2.223365	2.1646225
-1.4314144	1.4256464	-1.379979	-1.4405038	1.4085054	1.4226549	-1.4034044	1.4225835	1.371294	1.3889968	1.4594033	-1.435741	-1.4223466	1.4282246	-1.407073	1.4179777
-0.85954344	0.8066067	-0.8587361	-0.9022204	0.86483926	0.8923915	-0.9023321	0.83547664	0.8252289	0.8200138	0.8921466	-0.90289897	-0.8137094	0.8190797	-0.8446447	0.90136075
-1.7520233	1.6958959	-1.6704375	-1.728423	1.655837	1.7125951	-1.7209606	1.7068641	1.6996939	1.7041428	1.6750686	-1.7064074	-1.7500961	1.7448667	-1.7068772	1.7068257
-2.3775613	2.3220506	-2.3209836	-2.375231	2.3391466	2.3403141	-2.3285992	2.3113785	2.3311667	2.3838773	2.3546538	-2.2965524	-2.357094	2.3155537	-2.334922	2.3896725
-2.656022	2.6197245	-2.6405106	-2.659042	2.6250033	2.6554916	-2.6097217	2.6727376	2.6425762	2.6248667	2.653205	-2.6232483	-2.6202948	2.6048403	-2.6535604	2.618143
-1.7998446	1.7789364	-1.7825478	-1.8232392	1.8094808	1.827668	-1.8650469	1.8272933	1.8532451	1.8045571	1.8184986	-1.8444461	-1.8729254	1.8060564	-1.8180288	1.8188839
-2.6244915	2.578641	-2.6402044	-2.582357	2.6240382	2.6234431	-2.6575196	2.670144	2.5982032	2.6616695	2.6615524	-2.664601	-2.6169605	2.6617649	-2.610433	2.6266272
-1.9770452	1.9497055	-1.9629266	-1.973886	1.9592818	1.9755737	-2.0309424	2.0363164	1.989698	1.9963084	2.0020063	-1.9882098	-2.0403411	1.9932115	-1.9838415	2.0308337
-1.8766094	1.8925599	-1.9362867	-1.9619334	1.8491012	1.8724372	-1.884795	1.8878838	1.9364138	1.9415274	1.8740752	-1.917746	-1.9170433	1.9393085	-1.8778429	1.8598378
-0.46740153	0.5083042	-0.49933457	-0.46982232	0.42503744	0.46595177	-0.4823278	0.5070689	0.44764894	0.44280124	0.4609668	-0.46420902	-0.4607214	0.46385324	-0.5035613	0.44878852
-2.3261518	2.2991972	-2.330987	-2.3164558	2.2891412	2.3481505	-2.3469288	2.3493814	2.3368585	2.374449	2.34493	-2.3222296	-2.305223	2.321587	-2.3571527	2.3604193
-2.2284932	2.248804	-2.269564	-2.2000115	2.2228673	2.1976311	-2.2594922	2.2259743	2.2833717	2.2778192	2.2322183	-2.2636156	-2.2756617	2.2890568	-2.265127	2.2726443
-1.885455	1.9055606	-1.9399195	-1.9267542	1.9072039	1.9111363	-1.9677515	1.9607767	1.9756696	1.9164827	1.9305805	-1.9055675	-1.8925661	1.9105486	-1.9594182	1.9513915
-1.5648193	1.5756812	-1.6314603	-1.6253924	1.5503093	1.6037027	-1.6406487	1.5811024	1.5752511	1.6352736	1.5803303	-1.6472025	-1.6665299	1.6413342	-1.5848789	1.6440488
-1.9948033	1.999965	-2.0126493	-2.0406387	1.9840618	2.0321724	-1.9564822	2.0343266	2.0485933	2.0132356	2.0294492	-2.0413911	-2.0266724	2.0380764	-1.9871114	1.9965675
-2.0842485	2.0157049	-2.02326	-2.030546	2.017069	2.0481482	-2.0866864	2.0565743	1.9923375	2.0727537	2.000525	-2.0696144	-2.0584326	2.0509305	-2.050244	2.05451
-2.573471	2.6313725	-2.6108136	-2.6189492	2.6190858	2.6468146	-2.6294413	2.6493673	2.626771	2.6171665	2.629975	-2.5787053	-2.6627214	2.6617672	-2.6653702	2.617579
-1.7486784	1.802448	-1.7476611	-1.8186722	1.7281245	1.7544246	-1.8123808	1.7553469	1.7962033	1.7937987	1.7497576	-1.7776339	-1.7555383	1.8070208	-1.7940578	1.764916
-2.1049807	2.1293705	-2.1562152	-2.1380568	2.108283	2.1821566	-2.1796527	2.172282	2.1541607	2.1308649	2.131674	-2.1555657	-2.2031846	2.1498826	-2.1709228	2.1143615
-2.0569632	2.053982	-2.0498114	-2.1389375	2.0520818	2.05246	-2.0537302	2.1499724	2.0698524	2.078858	2.0643828	-2.1017585	-2.0745273	2.0624838	-2.0579162	2.046314
-2.376907	2.3274357	-2.3554225	-2.3794188	2.3070905	2.348248	-2.354639	2.4193978	2.3720174	2.385865	2.381956	-2.3403	-2.3518426	2.3340821	-2.3196552	2.3249903
-2.2206006	2.2294362	-2.2681372	-2.2329206	2.1894114	2.262694	-2.2067497	2.18638	2.2662423	2.2451618	2.2469966	-2.267563	-2.2688444	2.1803186	-2.2736514	2.177947
-1.6178985	1.5595481	-1.6004534	-1.6293685	1.6097952	1.6575996	-1.6230946	1.5922172	1.61143	1.5885694	1.6570488	-1.6640016	-1.5970775	1.591193	-1.5996995	1.603067
-2.2624984	2.2917688	-2.2219565	-2.2568328	2.2412405	2.239374	-2.239358	2.2620547	2.2641542	2.3206086	2.2762406	-2.254263	-2.2892172	2.2773976	-2.2335038	2.2197454
-2.059168	2.0492437	-2.0500453	-2.0830338	2.059506	2.0277605	-2.0431187	2.088478	2.0666413	2.0080187	2.0467064	-2.0263584	-2.0961864	2.034863	-2.0770366	2.0054142
-2.4633522	2.5171568	-2.4967828	-2.5253482	2.4359848	2.4501996	-2.5504375	2.4981627	2.4976168	2.4622664	2.4731846	-2.506542	-2.4860706	2.476664	-2.5468261	2.5368304
-2.057535	2.0798705	-2.0333433	-2.079744	2.0261252	2.0436046	-2.0861287	2.0848813	2.0518215	2.0677607	2.0788414	-2.0583484	-2.0376427	2.0480454	-2.0873754	2.0706391
-2.5590484	2.6111586	-2.5465512	-2.5757995	2.5984483	2.626977	-2.6142137	2.563392	2.632398	2.5615897	2.6077828	-2.6176336	-2.551983	2.625783	-2.5905657	2.5274155
-2.3219137	2.3199477	-2.3634126	-2.4056165	2.3710294	2.3839738	-2.4227731	2.4156563	2.3812985	2.332556	2.3744147	-2.3521376	-2.4253802	2.3347845	-2.3305829	2.3609254
-1.6769111	1.6340122	-1.6907492	-1.6448939	1.6614817	1.7039015	-1.7165716	1.6988628	1.7083609	1.6880895	1.7069346	-1.6409998	-1.6482464	1.6845666	-1.6488905	1.6706895
-2.2919714	2.2520065	-2.3008873	-2.26867	2.220748	2.2997768	-2.3115828	2.2615597	2.2773168	2.2850409	2.2966905	-2.291203	-2.271505	2.2339785	-2.3057768	2.2894015
-2.549205	2.546371	-2.5748916	-2.508189	2.5373416	2.5520205	-2.586976	2.557668	2.529823	2.5016308	2.559103	-2.5564651	-2.5515916	2.5173538	-2.5819423	2.5658765
-2.5030932	2.4719508	-2.4692283	-2.5030315	2.5017865	2.4745083	-2.4960968	2.5015948	2.5467792	2.4662306	2.4656978	-2.4611862	-2.4598596	2.49909	-2.509581	2.4350665
-2.575313	2.5737422	-2.6321886	-2.6262805	2.5197456	2.5840163	-2.5941908	2.559788	2.6111684	2.5611994	2.5667465	-2.6153185	-2.5850918	2.6051464	-2.6013153	2.608941
